Not Fleshed Out,Name,Type,Subtype,Cost,Desc,Power,Toughness,Rarity,Custom Color,"""Does""","""Cares About""",CMC,Flavor Text,NOTES,Related Cards,Is Adventure,Is Token,Is Card,Is White,Is Blue,Is Black,Is Red,Is Green,Is Colorless,Is Gold,Is Enchantment,Is Creature,Is Artifact,Is Instant/Sorcery,Is Land,,Notes are Empty,,CMC (replace non-numeric tokens),CMC (numberic extraction),
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,194
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,195
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,196
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,197
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,198
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,199
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,200
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,201
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,202
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,203
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,204
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,205
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,206
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,207
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,208
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,209
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,210
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,211
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,212
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,213
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,214
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,215
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,216
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,217
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,218
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,219
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,220
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,221
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,222
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,223
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,224
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,225
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,226
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,227
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,228
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,229
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,230
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,231
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,232
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,233
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,234
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,235
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,236
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,237
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,238
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,239
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,240
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,241
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,242
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,243
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,244
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,245
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,246
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,247
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,248
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,249
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,250
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,251
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,252
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,253
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,254
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,255
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,256
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,257
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,258
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,259
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,260
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,261
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,262
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,263
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,264
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,265
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,266
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,267
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,268
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,269
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,270
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,271
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,272
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,273
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,274
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,275
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,276
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,277
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,278
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,279
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,280
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,281
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,282
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,283
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,284
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,285
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,286
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,287
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,288
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,289
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,290
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,291
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,292
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,293
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,294
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,295
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,296
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,297
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,298
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,299
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,300
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,301
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,302
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,303
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,304
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,305
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,306
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,307
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,308
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,309
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,310
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,311
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,312
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,313
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,314
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,315
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,316
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,317
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,318
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,319
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,320
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,321
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,322
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,323
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,324
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,325
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,326
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,327
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,328
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,329
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,330
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,331
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,332
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,333
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,334
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,335
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,336
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,337
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,338
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,339
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,340
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,341
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,342
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,343
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,344
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,345
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,346
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,347
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,348
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,349
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,350
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,351
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,352
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,353
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,354
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,355
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,356
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,357
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,358
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,359
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,360
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,361
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,362
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,363
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,364
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,365
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,366
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,367
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,368
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,369
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,370
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,371
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,372
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,373
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,374
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,375
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,376
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,377
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,378
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,379
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,380
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,381
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,382
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,383
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,384
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,385
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,386
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,387
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,388
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,389
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,390
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,391
FALSE,,,,,,,,,,,,0,,,,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,,,0,392
